2024-05-06 18:09:42 CPU Usage: 20.6% | Memory Usage: 22.79% | I/O Usage (read write): 3.38 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O      PIDS
8e05f3f7005f   elasticsearch         1.05%     1.434GiB / 2GiB       71.72%    16.1MB / 4.21MB   0B / 11MB       88
8c8b2a42cbcb   mongo                 8.03%     71.84MiB / 1GiB       7.02%     91.9MB / 19.2GB   41kB / 77.5MB   23
7cac5634af4e   rabbitmq              65.50%    101.6MiB / 512MiB     19.85%    45.4MB / 44.3MB   0B / 3.34MB     40
0d83340eb2a1   mysqlserver           0.06%     177.5MiB / 1GiB       17.34%    89.4kB / 99.3kB   0B / 13.1MB     37
bad4d64f3501   discoveryservice      0.51%     848.6MiB / 1GiB       82.87%    425kB / 359kB     0B / 2.95MB     63 | Load Average:  1.37, 2.05, 2.46 | Process Count: 311 | Network Usage:  | Disk I/O Latency: Read:3.39 Write:8.90 | Network Latency: Min:1.272/1.920/2.154/0.333 Avg:ms Max:
2024-05-06 18:38:08 CPU Usage: 62.9% | Memory Usage: 25.43% | I/O Usage (read write): 3.39 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
58a77735eccd   edgeservice           0.60%     220.4MiB / 1GiB       21.52%    40.8MB / 52.3MB   0B / 6.6MB      39
893a597ee7e4   tripmanagementquery   0.90%     266.6MiB / 1GiB       26.03%    21.3MB / 7.71MB   0B / 6.89MB     59
a590ec851b1e   calculationservice    0.44%     7.41MiB / 1GiB        0.72%     23MB / 28.7MB     0B / 0B         7
ee7d2be91e49   tripmanagementcmd     81.38%    344.2MiB / 1GiB       33.61%    19.4GB / 112MB    0B / 69.6MB     53
542de0862de7   gmapsadapter          0.26%     71.03MiB / 1GiB       6.94%     15.8MB / 11.1MB   0B / 16.4kB     22
80cf21d912f2   notificationservice   0.11%     11.33MiB / 1GiB       1.11%     7.56MB / 1.48MB   0B / 0B         6
9bc901cb6181   userservice           0.09%     1.514GiB / 2GiB       75.72%    153kB / 150kB     0B / 5.29MB     40
4b76beba0bca   logstash              1.08%     672.6MiB / 31.34GiB   2.10%     12.2kB / 2.6kB    0B / 2.11MB     40
9d48986e2e38   kibana                2.58%     480.9MiB / 1GiB       46.96%    4.34MB / 16.2MB   0B / 8.19kB     12
169fc0d27e17   monitor               0.24%     728.7MiB / 2GiB       35.58%    13.2MB / 781kB    0B / 5.37MB     18
8e05f3f7005f   elasticsearch         0.71%     1.434GiB / 2GiB       71.72%    16.1MB / 4.22MB   0B / 11MB       88
8c8b2a42cbcb   mongo                 10.61%    72.07MiB / 1GiB       7.04%     92.4MB / 19.4GB   41kB / 77.7MB   23
7cac5634af4e   rabbitmq              1.53%     101.9MiB / 512MiB     19.90%    45.5MB / 44.4MB   0B / 3.34MB     40
0d83340eb2a1   mysqlserver           0.06%     177.5MiB / 1GiB       17.34%    89.4kB / 99.3kB   0B / 13.1MB     37
bad4d64f3501   discoveryservice      0.44%     848.8MiB / 1GiB       82.89%    428kB / 362kB     0B / 2.95MB     63 | Load Average:  1.31, 2.02, 2.44 | Process Count: 311 | Network Usage:  | Disk I/O Latency: Read:3.39 Write:8.90 | Network Latency: Min:1.488/1.897/2.208/0.253 Avg:ms Max:
2024-05-06 18:38:15 CPU Usage: 54.5% | Memory Usage: 25.44% | I/O Usage (read write): 3.39 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
58a77735eccd   edgeservice           0.43%     220.4MiB / 1GiB       21.52%    40.8MB / 52.4MB   0B / 6.62MB     39
893a597ee7e4   tripmanagementquery   0.61%     266.6MiB / 1GiB       26.03%    21.4MB / 7.72MB   0B / 6.9MB      59
a590ec851b1e   calculationservice    0.21%     7.41MiB / 1GiB        0.72%     23MB / 28.7MB     0B / 0B         7
ee7d2be91e49   tripmanagementcmd     77.32%    344.2MiB / 1GiB       33.61%    19.5GB / 113MB    0B / 70MB       53
542de0862de7   gmapsadapter          0.13%     70.69MiB / 1GiB       6.90%     15.8MB / 11.2MB   0B / 16.4kB     22
80cf21d912f2   notificationservice   0.06%     11.33MiB / 1GiB       1.11%     7.57MB / 1.48MB   0B / 0B         6
9bc901cb6181   userservice           0.14%     1.514GiB / 2GiB       75.72%    153kB / 150kB     0B / 5.3MB      40
4b76beba0bca   logstash              0.42%     673.8MiB / 31.34GiB   2.10%     12.2kB / 2.6kB    0B / 2.13MB     40
9d48986e2e38   kibana                3.31%     480.9MiB / 1GiB       46.96%    4.35MB / 16.2MB   0B / 8.19kB     12
169fc0d27e17   monitor               2.98%     728.7MiB / 2GiB       35.58%    13.2MB / 785kB    0B / 5.37MB     18
8e05f3f7005f   elasticsearch         1.01%     1.434GiB / 2GiB       71.72%    16.2MB / 4.23MB   0B / 11MB       88
8c8b2a42cbcb   mongo                 6.46%     71.83MiB / 1GiB       7.01%     92.9MB / 19.5GB   41kB / 77.8MB   23
7cac5634af4e   rabbitmq              1.49%     102.2MiB / 512MiB     19.96%    45.5MB / 44.4MB   0B / 3.34MB     40
0d83340eb2a1   mysqlserver           0.05%     177.5MiB / 1GiB       17.34%    89.4kB / 99.3kB   0B / 13.1MB     37
bad4d64f3501   discoveryservice      0.55%     848.8MiB / 1GiB       82.89%    429kB / 363kB     0B / 2.95MB     63 | Load Average:  1.29, 2.00, 2.44 | Process Count: 311 | Network Usage:  | Disk I/O Latency: Read:3.39 Write:8.90 | Network Latency: Min:1.502/1.756/1.951/0.144 Avg:ms Max:
2024-05-06 18:38:23 CPU Usage: 65.7% | Memory Usage: 25.47% | I/O Usage (read write): 3.39 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
58a77735eccd   edgeservice           0.73%     220.4MiB / 1GiB       21.52%    40.8MB / 52.4MB   0B / 6.65MB   39
893a597ee7e4   tripmanagementquery   0.93%     266.6MiB / 1GiB       26.03%    21.4MB / 7.73MB   0B / 6.93MB   59
a590ec851b1e   calculationservice    0.40%     7.461MiB / 1GiB       0.73%     23.1MB / 28.8MB   0B / 0B       7
ee7d2be91e49   tripmanagementcmd     75.54%    344.3MiB / 1GiB       33.62%    19.7GB / 113MB    0B / 70MB     53
542de0862de7   gmapsadapter          0.26%     71.34MiB / 1GiB       6.97%     15.8MB / 11.2MB   0B / 16.4kB   22
80cf21d912f2   notificationservice   0.13%     11.46MiB / 1GiB       1.12%     7.58MB / 1.49MB   0B / 0B       6
9bc901cb6181   userservice           0.11%     1.514GiB / 2GiB       75.72%    153kB / 150kB     0B / 5.31MB   40
4b76beba0bca   logstash              0.38%     674.8MiB / 31.34GiB   2.10%     12.2kB / 2.6kB    0B / 2.13MB   40
9d48986e2e38   kibana                2.72%     480.9MiB / 1GiB       46.96%    4.36MB / 16.3MB   0B / 8.19kB   12
169fc0d27e17   monitor               0.25%     728.7MiB / 2GiB       35.58%    13.2MB / 789kB    0B / 5.39MB   18
8e05f3f7005f   elasticsearch         0.33%     1.434GiB / 2GiB       71.72%    16.2MB / 4.23MB   0B / 11MB     88
8c8b2a42cbcb   mongo                 10.53%    72.29MiB / 1GiB       7.06%     93.4MB / 19.6GB   41kB / 78MB   23
7cac5634af4e   rabbitmq              1.81%     102.8MiB / 512MiB     20.09%    45.6MB / 44.5MB   0B / 3.34MB   40
0d83340eb2a1   mysqlserver           0.06%     177.5MiB / 1GiB       17.34%    89.4kB / 99.3kB   0B / 13.1MB   37
bad4d64f3501   discoveryservice      0.47%     848.2MiB / 1GiB       82.83%    430kB / 364kB     0B / 2.95MB   63 | Load Average:  1.24, 1.97, 2.42 | Process Count: 311 | Network Usage:  | Disk I/O Latency: Read:3.39 Write:8.90 | Network Latency: Min:1.659/1.809/1.983/0.114 Avg:ms Max:
2024-05-06 18:38:31 CPU Usage: 69.4% | Memory Usage: 25.47% | I/O Usage (read write): 3.39 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O       PIDS
58a77735eccd   edgeservice           0.79%     220.4MiB / 1GiB     21.52%    40.8MB / 52.5MB   0B / 6.66MB     39
893a597ee7e4   tripmanagementquery   0.78%     266.6MiB / 1GiB     26.03%    21.4MB / 7.74MB   0B / 6.94MB     59
a590ec851b1e   calculationservice    0.40%     7.539MiB / 1GiB     0.74%     23.1MB / 28.8MB   0B / 0B         7
ee7d2be91e49   tripmanagementcmd     79.46%    344.2MiB / 1GiB     33.61%    19.8GB / 114MB    0B / 70MB       53
542de0862de7   gmapsadapter          0.18%     70.95MiB / 1GiB     6.93%     15.8MB / 11.2MB   0B / 16.4kB     22
80cf21d912f2   notificationservice   0.08%     11.45MiB / 1GiB     1.12%     7.6MB / 1.49MB    0B / 0B         6
9bc901cb6181   userservice           0.10%     1.514GiB / 2GiB     75.72%    153kB / 150kB     0B / 5.33MB     40
4b76beba0bca   logstash              0.41%     676MiB / 31.34GiB   2.11%     12.2kB / 2.6kB    0B / 2.13MB     40
9d48986e2e38   kibana                3.09%     480.9MiB / 1GiB     46.96%    4.37MB / 16.3MB   0B / 8.19kB     12
169fc0d27e17   monitor               0.32%     728.7MiB / 2GiB     35.58%    13.3MB / 793kB    0B / 5.39MB     18
8e05f3f7005f   elasticsearch         0.71%     1.435GiB / 2GiB     71.73%    16.3MB / 4.24MB   0B / 11.1MB     88
8c8b2a42cbcb   mongo                 8.49%     71.84MiB / 1GiB     7.02%     93.9MB / 19.8GB   41kB / 78.4MB   23
7cac5634af4e   rabbitmq              3.04%     103MiB / 512MiB     20.11%    45.7MB / 44.6MB   0B / 3.34MB     40
0d83340eb2a1   mysqlserver           0.05%     177.5MiB / 1GiB     17.34%    89.4kB / 99.3kB   0B / 13.1MB     37
bad4d64f3501   discoveryservice      1.21%     848.2MiB / 1GiB     82.83%    431kB / 364kB     0B / 2.97MB     63 | Load Average:  1.22, 1.95, 2.41 | Process Count: 311 | Network Usage:  | Disk I/O Latency: Read:3.39 Write:8.90 | Network Latency: Min:1.645/1.868/2.266/0.240 Avg:ms Max:
2024-05-06 18:38:39 CPU Usage: 52.9% | Memory Usage: 25.47% | I/O Usage (read write): 3.39 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O       PIDS
58a77735eccd   edgeservice           0.71%     220.4MiB / 1GiB     21.52%    40.9MB / 52.5MB   0B / 6.7MB      39
893a597ee7e4   tripmanagementquery   0.87%     266.6MiB / 1GiB     26.03%    21.5MB / 7.75MB   0B / 6.96MB     59
a590ec851b1e   calculationservice    0.51%     7.688MiB / 1GiB     0.75%     23.1MB / 28.9MB   0B / 0B         7
ee7d2be91e49   tripmanagementcmd     75.88%    344.7MiB / 1GiB     33.66%    19.9GB / 115MB    0B / 70MB       53
542de0862de7   gmapsadapter          0.23%     70.76MiB / 1GiB     6.91%     15.8MB / 11.2MB   0B / 16.4kB     22
80cf21d912f2   notificationservice   0.09%     11.45MiB / 1GiB     1.12%     7.61MB / 1.49MB   0B / 0B         6
9bc901cb6181   userservice           0.12%     1.514GiB / 2GiB     75.72%    153kB / 151kB     0B / 5.34MB     40
4b76beba0bca   logstash              0.51%     677MiB / 31.34GiB   2.11%     12.2kB / 2.6kB    0B / 2.13MB     40
9d48986e2e38   kibana                6.17%     480.9MiB / 1GiB     46.96%    4.38MB / 16.4MB   0B / 8.19kB     12
169fc0d27e17   monitor               0.25%     728.7MiB / 2GiB     35.58%    13.3MB / 797kB    0B / 5.39MB     18
8e05f3f7005f   elasticsearch         13.06%    1.435GiB / 2GiB     71.73%    16.4MB / 4.26MB   0B / 11.2MB     88
8c8b2a42cbcb   mongo                 9.36%     72.07MiB / 1GiB     7.04%     94.4MB / 19.9GB   41kB / 78.6MB   23
7cac5634af4e   rabbitmq              1.66%     103MiB / 512MiB     20.11%    45.7MB / 44.7MB   0B / 3.34MB     40
0d83340eb2a1   mysqlserver           0.07%     177.5MiB / 1GiB     17.34%    89.4kB / 99.3kB   0B / 13.1MB     37
bad4d64f3501   discoveryservice      0.60%     848.2MiB / 1GiB     82.83%    434kB / 367kB     0B / 2.97MB     63 | Load Average:  1.27, 1.94, 2.40 | Process Count: 311 | Network Usage:  | Disk I/O Latency: Read:3.39 Write:8.90 | Network Latency: Min:1.598/1.785/2.000/0.129 Avg:ms Max:
2024-05-06 18:38:47 CPU Usage: 56.2% | Memory Usage: 25.44% | I/O Usage (read write): 3.39 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
58a77735eccd   edgeservice           0.61%     220.4MiB / 1GiB       21.52%    40.9MB / 52.6MB   0B / 6.71MB     39
893a597ee7e4   tripmanagementquery   1.38%     266.6MiB / 1GiB       26.03%    21.5MB / 7.76MB   0B / 6.98MB     59
a590ec851b1e   calculationservice    0.35%     7.758MiB / 1GiB       0.76%     23.2MB / 28.9MB   0B / 0B         7
ee7d2be91e49   tripmanagementcmd     78.89%    345MiB / 1GiB         33.69%    20.1GB / 115MB    0B / 70MB       53
542de0862de7   gmapsadapter          0.21%     71.38MiB / 1GiB       6.97%     15.8MB / 11.2MB   0B / 16.4kB     22
80cf21d912f2   notificationservice   0.08%     11.45MiB / 1GiB       1.12%     7.62MB / 1.49MB   0B / 0B         6
9bc901cb6181   userservice           0.17%     1.514GiB / 2GiB       75.72%    153kB / 151kB     0B / 5.36MB     40
4b76beba0bca   logstash              1.03%     678.4MiB / 31.34GiB   2.11%     12.2kB / 2.6kB    0B / 2.15MB     40
9d48986e2e38   kibana                3.51%     480.9MiB / 1GiB       46.96%    4.38MB / 16.4MB   0B / 8.19kB     12
169fc0d27e17   monitor               0.23%     728.7MiB / 2GiB       35.58%    13.4MB / 801kB    0B / 5.39MB     18
8e05f3f7005f   elasticsearch         0.50%     1.435GiB / 2GiB       71.73%    16.4MB / 4.26MB   0B / 11.2MB     88
8c8b2a42cbcb   mongo                 9.04%     72.1MiB / 1GiB        7.04%     94.9MB / 20.1GB   41kB / 78.8MB   23
7cac5634af4e   rabbitmq              2.93%     103MiB / 512MiB       20.11%    45.8MB / 44.7MB   0B / 3.34MB     40
0d83340eb2a1   mysqlserver           0.07%     177.5MiB / 1GiB       17.34%    89.4kB / 99.3kB   0B / 13.1MB     37
bad4d64f3501   discoveryservice      0.97%     848.2MiB / 1GiB       82.83%    436kB / 368kB     0B / 2.97MB     63 | Load Average:  1.25, 1.92, 2.39 | Process Count: 311 | Network Usage:  | Disk I/O Latency: Read:3.39 Write:8.90 | Network Latency: Min:1.642/1.906/2.173/0.190 Avg:ms Max:
2024-05-06 18:38:55 CPU Usage: 60.6% | Memory Usage: 25.48% | I/O Usage (read write): 3.39 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
58a77735eccd   edgeservice           0.62%     220.4MiB / 1GiB       21.52%    40.9MB / 52.6MB   0B / 6.75MB   39
893a597ee7e4   tripmanagementquery   0.87%     266.6MiB / 1GiB       26.03%    21.5MB / 7.77MB   0B / 7MB      59
a590ec851b1e   calculationservice    0.31%     7.758MiB / 1GiB       0.76%     23.2MB / 29MB     0B / 0B       7
ee7d2be91e49   tripmanagementcmd     81.84%    345.1MiB / 1GiB       33.70%    20.2GB / 116MB    0B / 70.2MB   53
542de0862de7   gmapsadapter          0.19%     70.96MiB / 1GiB       6.93%     15.9MB / 11.2MB   0B / 16.4kB   22
80cf21d912f2   notificationservice   0.10%     11.45MiB / 1GiB       1.12%     7.63MB / 1.49MB   0B / 0B       6
9bc901cb6181   userservice           0.11%     1.514GiB / 2GiB       75.72%    153kB / 151kB     0B / 5.37MB   40
4b76beba0bca   logstash              1.13%     679.6MiB / 31.34GiB   2.12%     12.2kB / 2.6kB    0B / 2.15MB   40
9d48986e2e38   kibana                3.37%     480.9MiB / 1GiB       46.96%    4.39MB / 16.5MB   0B / 8.19kB   12
169fc0d27e17   monitor               0.24%     728.7MiB / 2GiB       35.58%    13.4MB / 805kB    0B / 5.41MB   18
8e05f3f7005f   elasticsearch         0.33%     1.435GiB / 2GiB       71.73%    16.5MB / 4.27MB   0B / 11.2MB   88
8c8b2a42cbcb   mongo                 9.24%     72.14MiB / 1GiB       7.04%     95.4MB / 20.2GB   41kB / 79MB   23
7cac5634af4e   rabbitmq              4.91%     103MiB / 512MiB       20.11%    45.9MB / 44.8MB   0B / 3.34MB   40
0d83340eb2a1   mysqlserver           0.06%     177.5MiB / 1GiB       17.34%    89.4kB / 99.3kB   0B / 13.1MB   37
bad4d64f3501   discoveryservice      0.47%     848.2MiB / 1GiB       82.83%    436kB / 368kB     0B / 2.97MB   63 | Load Average:  1.29, 1.91, 2.38 | Process Count: 312 | Network Usage:  | Disk I/O Latency: Read:3.39 Write:8.90 | Network Latency: Min:1.529/1.877/2.195/0.228 Avg:ms Max:
2024-05-06 18:39:03 CPU Usage: 59.4% | Memory Usage: 25.49% | I/O Usage (read write): 3.39 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
58a77735eccd   edgeservice           0.90%     220.4MiB / 1GiB       21.52%    41MB / 52.7MB     0B / 6.76MB     39
893a597ee7e4   tripmanagementquery   0.83%     266.6MiB / 1GiB       26.03%    21.6MB / 7.77MB   0B / 7.01MB     59
a590ec851b1e   calculationservice    0.38%     7.77MiB / 1GiB        0.76%     23.3MB / 29MB     0B / 0B         7
ee7d2be91e49   tripmanagementcmd     77.32%    345.2MiB / 1GiB       33.71%    20.4GB / 116MB    0B / 70.2MB     53
542de0862de7   gmapsadapter          0.24%     70.69MiB / 1GiB       6.90%     15.9MB / 11.2MB   0B / 16.4kB     22
80cf21d912f2   notificationservice   0.13%     11.46MiB / 1GiB       1.12%     7.64MB / 1.5MB    0B / 0B         6
9bc901cb6181   userservice           0.13%     1.514GiB / 2GiB       75.72%    153kB / 151kB     0B / 5.38MB     40
4b76beba0bca   logstash              1.13%     680.6MiB / 31.34GiB   2.12%     12.2kB / 2.6kB    0B / 2.15MB     40
9d48986e2e38   kibana                3.34%     480.9MiB / 1GiB       46.96%    4.41MB / 16.6MB   0B / 8.19kB     12
169fc0d27e17   monitor               0.21%     728.7MiB / 2GiB       35.58%    13.5MB / 809kB    0B / 5.45MB     18
8e05f3f7005f   elasticsearch         0.86%     1.435GiB / 2GiB       71.73%    16.5MB / 4.28MB   0B / 11.2MB     88
8c8b2a42cbcb   mongo                 10.65%    72.22MiB / 1GiB       7.05%     95.9MB / 20.4GB   41kB / 79.1MB   23
7cac5634af4e   rabbitmq              2.61%     103MiB / 512MiB       20.12%    45.9MB / 44.9MB   0B / 3.34MB     40
0d83340eb2a1   mysqlserver           0.05%     177.5MiB / 1GiB       17.34%    89.4kB / 99.3kB   0B / 13.1MB     37
bad4d64f3501   discoveryservice      2.33%     848.2MiB / 1GiB       82.83%    437kB / 369kB     0B / 2.99MB     63 | Load Average:  1.17, 1.86, 2.36 | Process Count: 312 | Network Usage:  | Disk I/O Latency: Read:3.39 Write:8.90 | Network Latency: Min:1.402/1.865/2.308/0.378 Avg:ms Max:
2024-05-06 18:39:10 CPU Usage: 97.3% | Memory Usage: 25.48% | I/O Usage (read write): 3.39 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
58a77735eccd   edgeservice           0.59%     220.4MiB / 1GiB       21.52%    41MB / 52.7MB     0B / 6.8MB      39
893a597ee7e4   tripmanagementquery   1.06%     266.6MiB / 1GiB       26.03%    21.6MB / 7.78MB   0B / 7.04MB     59
a590ec851b1e   calculationservice    0.39%     7.773MiB / 1GiB       0.76%     23.3MB / 29.1MB   0B / 0B         7
ee7d2be91e49   tripmanagementcmd     75.80%    345.3MiB / 1GiB       33.72%    20.5GB / 117MB    0B / 70.4MB     53
542de0862de7   gmapsadapter          0.33%     70.51MiB / 1GiB       6.89%     15.9MB / 11.3MB   0B / 16.4kB     22
80cf21d912f2   notificationservice   0.19%     11.46MiB / 1GiB       1.12%     7.66MB / 1.5MB    0B / 0B         6
9bc901cb6181   userservice           0.11%     1.515GiB / 2GiB       75.74%    154kB / 152kB     0B / 5.4MB      40
4b76beba0bca   logstash              0.41%     681.8MiB / 31.34GiB   2.12%     12.2kB / 2.6kB    0B / 2.15MB     40
9d48986e2e38   kibana                3.09%     480.9MiB / 1GiB       46.96%    4.41MB / 16.6MB   0B / 8.19kB     12
169fc0d27e17   monitor               0.22%     728.7MiB / 2GiB       35.58%    13.5MB / 813kB    0B / 5.48MB     18
8e05f3f7005f   elasticsearch         0.45%     1.435GiB / 2GiB       71.73%    16.6MB / 4.29MB   0B / 11.3MB     88
8c8b2a42cbcb   mongo                 10.20%    72.32MiB / 1GiB       7.06%     96.4MB / 20.5GB   41kB / 79.3MB   23
7cac5634af4e   rabbitmq              2.11%     103.3MiB / 512MiB     20.18%    46MB / 45MB       0B / 3.34MB     40
